"concept_id_1","concept_id_2","Patient.Count","Event.Count","concept_name.y","concept_name.x"
4328220,45545152,NA,NA,"Nondisplaced fracture of triquetrum [cuneiform] bone, right wrist, subsequent encounter for fracture with malunion","Fracture of triquetral bone of wrist"
4335884,1595508,NA,NA,"Sebaceous cell carcinoma of skin of left eyelid, including canthus","Sebaceous adenocarcinoma of eyelid"
4164457,19599,NA,NA,"Other mechanical complication of internal fixation device of left humerus","Complication of internal fixation device"
4164457,19601,NA,NA,"Other mechanical complication of internal fixation device of bone of left forearm","Complication of internal fixation device"
36674185,17468,NA,NA,"Burn with resulting rupture and destruction of left eyeball","Burn of eye proper"
36674185,45555866,NA,NA,"Corrosion with resulting rupture and destruction of right eyeball, subsequent encounter","Burn of eye proper"
36674185,45565447,NA,NA,"Corrosion with resulting rupture and destruction of left eyeball, subsequent encounter","Burn of eye proper"
36674773,17035,NA,NA,"Burn of unspecified degree of single left finger (nail) except thumb","Burn injury of skin of finger"
36674773,17037,NA,NA,"Burn of unspecified degree of multiple right fingers (nail), not including thumb","Burn injury of skin of finger"
36674773,17145,NA,NA,"Corrosion of unspecified degree of multiple right fingers (nail), not including thumb","Burn injury of skin of finger"
36674773,17146,NA,NA,"Corrosion of unspecified degree of multiple left fingers (nail), not including thumb","Burn injury of skin of finger"
1074914,13002,NA,NA,"Anterior subluxation of left radial head","Anterior subluxation of left radial head"
1077282,15006,NA,NA,"Iliofemoral ligament sprain of right hip","Sprain of right iliofemoral ligament"
1077284,15009,NA,NA,"Ischiocapsular ligament sprain of right hip","Sprain of right ischiofemoral ligament"
36715603,37201369,NA,NA,"Fracture of angle of right mandible","Fracture of angle of mandible"
36716931,11420,NA,NA,"Partial traumatic amputation of left breast","Traumatic amputation of part of breast"
37116507,13672,NA,NA,"Laceration with foreign body of left middle finger with damage to nail","Laceration of finger with foreign body"
37116507,13674,NA,NA,"Laceration with foreign body of left ring finger with damage to nail","Laceration of finger with foreign body"
37116526,14787,NA,NA,"Laceration with foreign body, right hip","Laceration of hip with foreign body"
37116538,15099,NA,NA,"Strain of right quadriceps muscle, fascia and tendon","Injury of quadriceps muscle"
37116630,12264,NA,NA,"Unspecified displaced fracture of surgical neck of right humerus","Fracture of surgical neck of humerus"
37116630,12270,NA,NA,"2-part displaced fracture of surgical neck of right humerus","Fracture of surgical neck of humerus"
37116630,12277,NA,NA,"3-part fracture of surgical neck of left humerus","Fracture of surgical neck of humerus"
37116630,12280,NA,NA,"4-part fracture of surgical neck of left humerus","Fracture of surgical neck of humerus"
37118664,15031,NA,NA,"Unspecified injury of femoral artery, left leg","Injury of femoral artery"
37118664,15034,NA,NA,"Minor laceration of femoral artery, left leg","Injury of femoral artery"
37206800,10282,NA,NA,"Laceration with foreign body of left eyelid and periocular area","Foreign body of eye region"
40305987,37201163,NA,NA,"Type II occipital condyle fracture, right side, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,37201170,NA,NA,"Type II occipital condyle fracture, left side, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,37201331,NA,NA,"Fracture of coronoid process of right mandible, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,37201539,NA,NA,"Salter-Harris Type II physeal fracture of right calcaneus, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,37201572,NA,NA,"Salter-Harris Type III physeal fracture of left calcaneus, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,37201723,NA,NA,"Salter-Harris Type III physeal fracture of left metatarsal, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45535095,NA,NA,"Salter-Harris Type IV physeal fracture of lower end of humerus, left arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45535223,NA,NA,"Nondisplaced segmental fracture of shaft of ulna, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45535245,NA,NA,"Displaced transverse fracture of shaft of left radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45535867,NA,NA,"Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45539968,NA,NA,"Salter-Harris Type I physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45539974,NA,NA,"Salter-Harris Type III physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45539975,NA,NA,"Salter-Harris Type IV physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45540064,NA,NA,"Nondisplaced spiral fracture of shaft of ulna, right arm, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540074,NA,NA,"Displaced segmental fracture of shaft of ulna, right arm, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540108,NA,NA,"Displaced spiral fracture of shaft of radius, left arm, subsequent encounter for closed fracture with delayed healing","Delayed union of fracture"
40305987,45540109,NA,NA,"Displaced spiral fracture of shaft of radius, left arm, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540112,NA,NA,"Nondisplaced spiral fracture of shaft of radius, left arm, subsequent encounter for closed fracture with delayed healing","Delayed union of fracture"
40305987,45540140,NA,NA,"Smith's fracture of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45540696,NA,NA,"Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540708,NA,NA,"Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540824,NA,NA,"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45540838,NA,NA,"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540878,NA,NA,"Nondisplaced spiral fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45540892,NA,NA,"Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45540910,NA,NA,"Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45545464,NA,NA,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45545478,NA,NA,"Nondisplaced subtrochanteric fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45545683,NA,NA,"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45549699,NA,NA,"Displaced oblique fracture of shaft of right ulna, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45549705,NA,NA,"Nondisplaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45549785,NA,NA,"Other extraarticular fracture of lower end of left radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45550286,NA,NA,"Nondisplaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45554473,NA,NA,"Nondisplaced transverse fracture of shaft of right ulna, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45554574,NA,NA,"Other fractures of lower end of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45554997,NA,NA,"Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45555323,NA,NA,"Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45555346,NA,NA,"Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45555406,NA,NA,"Displaced Maisonneuve's fracture of right leg, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45559214,NA,NA,"Displaced segmental fracture of shaft of ulna, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45559229,NA,NA,"Other fracture of shaft of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45559238,NA,NA,"Nondisplaced transverse fracture of shaft of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45559261,NA,NA,"Nondisplaced segmental fracture of shaft of radius, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45559975,NA,NA,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45559983,NA,NA,"Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45564044,NA,NA,"Bent bone of right ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45564820,NA,NA,"Displaced osteochondral fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45565005,NA,NA,"Nondisplaced Maisonneuve's fracture of right leg, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45569054,NA,NA,"Salter-Harris Type III physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45569455,NA,NA,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with delayed healing","Delayed union of fracture"
40305987,45569466,NA,NA,"Nondisplaced apophyseal fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
