"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
4153690,"Puncture wound of eye region",7526,11250,18,"33.4%~Puncture wound without foreign body of left eyelid and periocular area, initial encounter (S01.132A)45539402;2661 patients | 
29.3%~Puncture wound without foreign body of right eyelid and periocular area, initial encounter (S01.131A)45592469;2406 patients | 
14.1%~Puncture wound with foreign body of left eyelid and periocular area, initial encounter (S01.142A)45577850;892 patients | 
13.5%~Puncture wound with foreign body of right eyelid and periocular area, initial encounter (S01.141A)45602059;866 patients | 
3.6%~Puncture wound without foreign body of unspecified eyelid and periocular area, initial encounter (S01.139A)45582760;310 patients | 
1.7%~Puncture wound with foreign body of unspecified eyelid and periocular area, initial encounter (S01.149A)45544197;90 patients | 
1.3%~Puncture wound without foreign body of left eyelid and periocular area, subsequent encounter (S01.132D)45544194;105 patients | 
1.1%~Puncture wound without foreign body of right eyelid and periocular area, subsequent encounter (S01.131D)45597235;99 patients | 
0.8%~Puncture wound with foreign body of left eyelid and periocular area, subsequent encounter (S01.142D)45549017;45 patients | 
0.6%~Puncture wound without foreign body of unspecified eyelid and periocular area, subsequent encounter (S01.139D)45553787;22 patients | 
0.5%~Puncture wound with foreign body of right eyelid and periocular area, subsequent encounter (S01.141D)45577849;30 patients | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA","Puncture wound without foreign body of left eyelid and periocular area, initial encounter | 
Puncture wound without foreign body of right eyelid and periocular area, initial encounter | 
Puncture wound with foreign body of left eyelid and periocular area, initial encounter | 
Puncture wound with foreign body of right eyelid and periocular area, initial encounter | 
Puncture wound without foreign body of unspecified eyelid and periocular area, initial encounter | 
Puncture wound with foreign body of unspecified eyelid and periocular area, initial encounter | 
Puncture wound without foreign body of left eyelid and periocular area, subsequent encounter | 
Puncture wound without foreign body of right eyelid and periocular area, subsequent encounter | 
Puncture wound with foreign body of left eyelid and periocular area, subsequent encounter | 
Puncture wound without foreign body of unspecified eyelid and periocular area, subsequent encounter | 
Puncture wound with foreign body of right eyelid and periocular area, subsequent encounter | 
Puncture wound with foreign body of left eyelid and periocular area | 
Puncture wound with foreign body of unspecified eyelid and periocular area | 
Puncture wound without foreign body of left eyelid and periocular area | 
Puncture wound with foreign body of right eyelid and periocular area | 
Puncture wound with foreign body of unspecified eyelid and periocular area, subsequent encounter | 
Puncture wound without foreign body of right eyelid and periocular area | 
Puncture wound without foreign body of unspecified eyelid and periocular area",0.294924554183813,"283503008"
376121,"Recurrent pterygium",5015,11237,2,"79.6%~Recurrent pterygium of eye, bilateral (H11.063)45571891;4114 patients | 
20.4%~Recurrent pterygium of unspecified eye (H11.069)45600851;901 patients","Recurrent pterygium of eye, bilateral | 
Recurrent pterygium of unspecified eye",0.293552812071331,"73181007"
4093427,"Kearns-Sayre syndrome",1021,11106,3,"95.1%~Kearns-Sayre syndrome, unspecified eye (H49.819)45596122;734 patients | 
2.9%~Kearns-Sayre syndrome, right eye (H49.811)45605708;167 patients | 
2.1%~Kearns-Sayre syndrome, left eye (H49.812)45600951;120 patients","Kearns-Sayre syndrome, unspecified eye | 
Kearns-Sayre syndrome, right eye | 
Kearns-Sayre syndrome, left eye",0.292181069958848,"25792000"
375549,"Double pterygium",5478,11104,2,"84.3%~Double pterygium of eye, bilateral (H11.033)45596012;4608 patients | 
15.7%~Double pterygium of unspecified eye (H11.039)45538203;870 patients","Double pterygium of eye, bilateral | 
Double pterygium of unspecified eye",0.290809327846365,"41564009"
37016358,"Moderate nonproliferative retinopathy due to secondary diabetes mellitus",2486,10919,8,"51.5%~Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E08.3319)37200038;943 patients | 
37.4%~Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E08.3399)37200042;1246 patients | 
3.4%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3319)37200095;76 patients | 
2.3%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E09.3311)37200092;67 patients | 
1.9%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E09.3312)37200093;43 patients | 
1.8%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E09.3399)37200099;55 patients | 
1%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye (E09.3391)37200096;28 patients | 
0.7%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye (E09.3392)37200097;28 patients","Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",0.289437585733882,"368741000119105"
374202,"Penetrating wound of eye",6110,10891,9,"36.7%~Penetrating wound without foreign body of right eyeball, initial encounter (S05.61XA)45568218;2345 patients | 
35.8%~Penetrating wound without foreign body of left eyeball, initial encounter (S05.62XA)45577887;2232 patients | 
9.5%~Penetrating wound without foreign body of unspecified eyeball, initial encounter (S05.60XA)45577886;685 patients | 
8.5%~Penetrating wound without foreign body of right eyeball, subsequent encounter (S05.61XD)45592504;397 patients | 
8.4%~Penetrating wound without foreign body of left eyeball, subsequent encounter (S05.62XD)45539439;396 patients | 
1%~Penetrating wound without foreign body of unspecified eyeball, subsequent encounter (S05.60XD)45602090;55 patients | 
NA | 
NA | 
NA","Penetrating wound without foreign body of right eyeball, initial encounter | 
Penetrating wound without foreign body of left eyeball, initial encounter | 
Penetrating wound without foreign body of unspecified eyeball, initial encounter | 
Penetrating wound without foreign body of right eyeball, subsequent encounter | 
Penetrating wound without foreign body of left eyeball, subsequent encounter | 
Penetrating wound without foreign body of unspecified eyeball, subsequent encounter | 
Penetrating wound without foreign body of unspecified eyeball | 
Penetrating wound without foreign body of right eyeball | 
Penetrating wound without foreign body of left eyeball",0.288065843621399,"315296002"
4162094,"Retinal thickening",1521,10830,3,"51.5%~Degenerative myopia with foveoschisis, right eye (H44.2D1)1326526;753 patients | 
47%~Degenerative myopia with foveoschisis, left eye (H44.2D2)1326527;735 patients | 
1.4%~Degenerative myopia with foveoschisis, unspecified eye (H44.2D9)1326529;33 patients","Degenerative myopia with foveoschisis, right eye | 
Degenerative myopia with foveoschisis, left eye | 
Degenerative myopia with foveoschisis, unspecified eye",0.286694101508916,"399861008"
434638,"Paramacular focal retinitis AND retinochoroiditis",3509,10636,3,"45%~Focal chorioretinal inflammation, macular or paramacular, right eye (H30.041)45562216;1620 patients | 
42.9%~Focal chorioretinal inflammation, macular or paramacular, left eye (H30.042)45543014;1617 patients | 
12.1%~Focal chorioretinal inflammation, macular or paramacular, unspecified eye (H30.049)45557386;272 patients","Focal chorioretinal inflammation, macular or paramacular, right eye | 
Focal chorioretinal inflammation, macular or paramacular, left eye | 
Focal chorioretinal inflammation, macular or paramacular, unspecified eye",0.283950617283951,"42031001"
436133,"Scleral staphyloma",4367,10289,3,"50.7%~Scleral ectasia, right eye (H15.841)45547819;2018 patients | 
41.3%~Scleral ectasia, left eye (H15.842)45576669;1811 patients | 
8%~Scleral ectasia, unspecified eye (H15.849)45591269;538 patients","Scleral ectasia, right eye | 
Scleral ectasia, left eye | 
Scleral ectasia, unspecified eye",0.281207133058985,"111534007"
4302329,"Retained nonmagnetic foreign body in lens",4419,10200,3,"47.2%~Retained (nonmagnetic) (old) foreign body in lens, left eye (H44.732)45567079;2052 patients | 
46.4%~Retained (nonmagnetic) (old) foreign body in lens, right eye (H44.731)45538299;2012 patients | 
6.3%~Retained (nonmagnetic) (old) foreign body in lens, unspecified eye (H44.739)45591370;355 patients","Retained (nonmagnetic) (old) foreign body in lens, left eye | 
Retained (nonmagnetic) (old) foreign body in lens, right eye | 
Retained (nonmagnetic) (old) foreign body in lens, unspecified eye",0.279835390946502,"78348000"
4227153,"Vitiligo of eyelid",5432,10116,5,"60.4%~Vitiligo of unspecified eye, unspecified eyelid and periocular area (H02.739)45542944;3231 patients | 
15.4%~Vitiligo of left eye, unspecified eyelid and periocular area (H02.736)45605586;816 patients | 
14.2%~Vitiligo of right eye, unspecified eyelid and periocular area (H02.733)45538173;815 patients | 
5.3%~Vitiligo of left lower eyelid and periocular area (H02.735)45552568;275 patients | 
4.7%~Vitiligo of right lower eyelid and periocular area (H02.732)45566930;295 patients","Vitiligo of unspecified eye, unspecified eyelid and periocular area | 
Vitiligo of left eye, unspecified eyelid and periocular area | 
Vitiligo of right eye, unspecified eyelid and periocular area | 
Vitiligo of left lower eyelid and periocular area | 
Vitiligo of right lower eyelid and periocular area",0.278463648834019,"87666009"
45773201,"Spastic ectropion of lower eyelid",5554,10004,2,"50.4%~Spastic ectropion of left lower eyelid (H02.145)45552564;2808 patients | 
49.6%~Spastic ectropion of right lower eyelid (H02.142)45562128;2746 patients","Spastic ectropion of left lower eyelid | 
Spastic ectropion of right lower eyelid",0.275720164609054,"700276006"
4197475,"Malignant neoplasm of lower eyelid",2294,9962,4,"45.2%~Other specified malignant neoplasm of skin of left lower eyelid, including canthus (C44.1992)1595514;1203 patients | 
37.3%~Other specified malignant neoplasm of skin of right lower eyelid, including canthus (C44.1922)1595512;968 patients | 
10.1%~Merkel cell carcinoma of left lower eyelid, including canthus (C4A.122)1595490;60 patients | 
7.4%~Merkel cell carcinoma of right lower eyelid, including canthus (C4A.112)1595488;63 patients","Other specified malignant neoplasm of skin of left lower eyelid, including canthus | 
Other specified malignant neoplasm of skin of right lower eyelid, including canthus | 
Merkel cell carcinoma of left lower eyelid, including canthus | 
Merkel cell carcinoma of right lower eyelid, including canthus",0.274348422496571,"313250007"
437553,"Hypersecretion glaucoma",1316,9613,3,"84.4%~Hypersecretion glaucoma, unspecified eye (H40.829)45586470;678 patients | 
7.8%~Hypersecretion glaucoma, left eye (H40.822)45596101;362 patients | 
7.8%~Hypersecretion glaucoma, right eye (H40.821)45596100;276 patients","Hypersecretion glaucoma, unspecified eye | 
Hypersecretion glaucoma, left eye | 
Hypersecretion glaucoma, right eye",0.270233196159122,"29369005"
4197474,"Malignant neoplasm of upper eyelid",1617,9571,4,"33.1%~Other specified malignant neoplasm of skin of left upper eyelid, including canthus (C44.1991)1595513;734 patients | 
29.7%~Other specified malignant neoplasm of skin of right upper eyelid, including canthus (C44.1921)1595511;706 patients | 
19.2%~Merkel cell carcinoma of right upper eyelid, including canthus (C4A.111)1595487;89 patients | 
17.9%~Merkel cell carcinoma of left upper eyelid, including canthus (C4A.121)1595489;88 patients","Other specified malignant neoplasm of skin of left upper eyelid, including canthus | 
Other specified malignant neoplasm of skin of right upper eyelid, including canthus | 
Merkel cell carcinoma of right upper eyelid, including canthus | 
Merkel cell carcinoma of left upper eyelid, including canthus",0.268861454046639,"313249007"
381568,"Pseudomembranous conjunctivitis",5602,9559,3,"42.6%~Pseudomembranous conjunctivitis, left eye (H10.222)45533215;2409 patients | 
40.2%~Pseudomembranous conjunctivitis, right eye (H10.221)45591247;2187 patients | 
17.2%~Pseudomembranous conjunctivitis, unspecified eye (H10.229)45571883;1006 patients","Pseudomembranous conjunctivitis, left eye | 
Pseudomembranous conjunctivitis, right eye | 
Pseudomembranous conjunctivitis, unspecified eye",0.267489711934156,"72115001"
381019,"Deep vascularization of cornea",3330,9496,3,"48%~Deep vascularization of cornea, left eye (H16.442)45576679;1636 patients | 
46%~Deep vascularization of cornea, right eye (H16.441)45591275;1531 patients | 
6%~Deep vascularization of cornea, unspecified eye (H16.449)45533249;163 patients","Deep vascularization of cornea, left eye | 
Deep vascularization of cornea, right eye | 
Deep vascularization of cornea, unspecified eye",0.266117969821674,"2102007"
4189719,"Pigment dispersion syndrome",4550,9487,1,"100%~Degeneration of iris (pigmentary), unspecified eye (H21.239)45538235;4550 patients","Degeneration of iris (pigmentary), unspecified eye",0.264746227709191,"392133001"
4202383,"Drug-induced diabetes mellitus",1926,9459,38,"26.4%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3219)37200087;333 patients | 
8.2%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E09.3599)37200135;140 patients | 
6.9%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E09.3211)37200084;133 patients | 
5.5%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E09.3519)37200111;67 patients | 
5.2%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye (E09.3299)37200091;128 patients | 
3.9%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3319)37200095;76 patients | 
3.2%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E09.3212)37200085;75 patients | 
2.8%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E09.3512)37200109;49 patients | 
2.6%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E09.3311)37200092;67 patients | 
2.4%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye (E09.3522)37200114;38 patients | 
2.3%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E09.3511)37200108;37 patients | 
2.3%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E09.3592)37200133;53 patients | 
2.2%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E09.3591)37200132;66 patients | 
2.2%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye (E09.3292)37200089;73 patients | 
2.2%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E09.3312)37200093;43 patients | 
2.2%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye (E09.3531)37200118;30 patients | 
2.1%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E09.3399)37200099;55 patients | 
2.1%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E09.3499)37200107;39 patients | 
1.6%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye (E09.3411)37200100;33 patients | 
1.6%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye (E09.3521)37200113;40 patients | 
1.3%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E09.37X1)37200137;34 patients | 
1.2%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye (E09.3391)37200096;28 patients | 
1.2%~Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye (E09.3559)37200131;25 patients | 
1.1%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3419)37200103;27 patients | 
0.8%~Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, left eye (E09.3552)37200129;20 patients | 
0.8%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E09.37X9)37200140;26 patients | 
0.8%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye (E09.3542)37200124;20 patients | 
0.8%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye (E09.3392)37200097;28 patients | 
0.7%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye (E09.3412)37200101;30 patients | 
0.7%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye (E09.3541)37200123;19 patients | 
0.6%~Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye (E09.3551)37200128;26 patients | 
0.6%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E09.3491)37200104;20 patients | 
0.6%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye (E09.3532)37200119;17 patients | 
0.5%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E09.37X2)37200138;20 patients | 
0.3%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E09.3492)37200105;11 patients | 
NA | 
NA | 
NA","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, left eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye | 
Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",0.263374485596708,"5368009"
